EffSize,Efficiency,Constraint,Hierarchy,Size(in),Ties(in),Pairs(in),Densit(in),nWeakC(in),pWeakC(in),2StepR(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),nWeakC(out),pWeakC(out),2StepR(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),nWeakC(un),pWeakC(un),2StepR(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),OutDeg,Indeg,nOutdeg,nIndeg,Degree,nDegree,Eigenvec,nEigenvec,Power,inFarness,outFarness,InClose,OutClose,Between,nBetweenness,Inforcent,OutdwReach,IndwReach,nOutdwReach,nIndwReach,EffSize(g),Efficiency(g),Constraint(g),Hierarchy(g),CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,label,defect
2201.327393,0.996977925,0.027601903,0.654972255,2174,9200,4724102,0.194746003,32,1.471941113,89.20074463,14.71929646,2357451,0.499026269,122951.3906,2.60264039,43,31,1806,1.716500521,21,48.83720779,52.38637924,70.46761322,887.5,0.491417497,677.166687,37.49538422,2208,11207,4873056,0.229978889,17,0.769927561,89.82761383,13.51525116,2430924.5,0.498850107,194679.3125,3.995014906,116,7144,3.70E-05,0.00228,7230,0.231,0,0.341002,0.355658,6974087,43625984,0.100644,0.016089035,1403251.75,2.848701716,-3.09E-31,228.1695251,4043.006104,0.032502782,0.575926781,6974087,43625984,0.100644,0.016089035,0,1,1056,1,114,1,0,114,1,7,0,6,1,114,768,1,114,114,165,0,0,1,0,0,114,114,149,166,0,4.63,122,149,1,148,0,114,1,0,2,1,40,2,631,28.21929825,0,1,0.605263158,0,1,1,1,0,0,0,2,1
38.47306442,0.961826622,0.313268721,0.71256566,39,18,1482,1.214574933,22,56.41025543,12.23821068,65.22399139,732,0.493927121,0,0,1,0,0,0,1,100,31.45747185,100,0,0,0,0,40,56,1560,3.589743614,1,2.5,37.17053604,74.01418304,752,0.482051283,6,0.384615391,2,96,6.37E-07,3.06E-05,98,0.00312,0,0.013032,0.015195,6982588,43626788,0.100521468,0.016088739,706.791687,0.001434838,-3.09E-31,167.820282,2030.581177,0.023906022,0.289256573,6982588,43626788,0.100521468,0.016088739,0,1,41,1,2,1,0,2,1,6,0,5,1,2,32,1,2,2,4,0,0,1,0,0,2,2,4,5,0,6.4,4,4,1,3,0,2,1,0,0,31,1,0,9,7,5,1,0.5,0,1,1,1,0,0,0,0,0
42.40349197,0.986127734,0.052296914,0.196302801,43,19,1806,1.052048683,30,69.7674408,6.439663887,65.12968445,893.5,0.494739771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,19,1806,1.052048683,30,69.7674408,6.439663887,65.12968445,893.5,0.494739771,0,0,0,179,0,5.71E-05,179,0.00571,0,0.004488,0.004871,6923862,49273380,0.10137406,0.014245015,0,0,-3.09E-31,1,1657.097656,0.00014245,0.236053795,6923862,49273380,0.10137406,0.014245015,0,2,41,1,0,1,1,4,1,2,0,0,1,4,21,1,4,4,7,0,0,1,4,4,4,4,7,15,3,1.4,5,10,1,5,0,4,1,100,2,12,0,1,15,5.5,1,1,1,1,1,1,1,0,0,0,0,0
69.05830383,0.972652137,0.294152021,0.843829274,69,33,4692,0.703324795,42,60.86956406,7.066533566,45.1730423,2329.5,0.496483386,0,0,2,0,2,0,2,100,36.64339828,99.19012451,1,0.5,0,0,71,99,4970,1.991951704,6,8.450704575,39.29334641,74.72229767,2435.5,0.490040243,71.33333588,1.435278296,8,241,2.55E-06,7.68E-05,249,0.00794,0,0.006425,0.007418,6984624,43627544,0.100492164,0.01608846,1083.656616,0.002199901,-3.09E-31,139.960022,1872.926392,0.019937325,0.266798645,6984624,43627544,0.100492164,0.01608846,0,7,77,6,0,1,1,9,2,10,1,3,2,4,35,1,4,9,9,0,1,6,4,18,9,4,9,35,16,1,7,25,6,15,0,3,2,62,3,12,1,1,46,22.75,8,8,4.25,1,18,5.25,1,2,1,0,0,0
163.0389557,0.942421675,0.227347508,0.821258008,171,168,29070,0.57791537,6,3.508771896,44.56475449,63.38399124,14451,0.497110426,0,0,2,1,2,50,1,50,36.37270355,99.49337769,0.5,0.25,0,0,173,259,29756,0.870412707,2,1.156069398,58.11369324,54.37941742,14748.5,0.495647937,210,0.705740035,5,446,1.59E-06,0.000142,451,0.0144,0,0.026501,0.029407,6979503,43627544,0.100565903,0.01608846,5927.505859,0.012033262,-3.09E-31,140.260025,2533.454102,0.01998006,0.360890895,6979503,43627544,0.100565903,0.01608846,0,3,37,1,0,1,1,2,1,3,0,0,1,2,24,1,2,2,5,0,0,1,2,3,2,2,5,10,2,2.4,3,7,1,4,0,2,1,100,4,0,1,1,5,4,3,2,2,2,1,1,1,0,0,0,0,0
2.131944418,0.710648179,1.307971239,0.181759596,1,0,0,0,1,100,0.356176108,100,0,0,0,0,2,1,2,50,1,50,36.42969131,97.55818176,0.5,0.25,0,0,3,2,6,33.33333206,1,33.33333206,36.55791473,96.97657013,2,0.333333343,1,16.66666603,3,3,9.56E-07,9.56E-07,6,0.000191,0,0.00013,0.000211,6998345,43627540,0.100295141,0.016088462,6.061110973,1.23E-05,-3.09E-31,140.3171692,1082.385132,0.019988202,0.154185921,6998345,43627540,0.100295141,0.016088462,0,4,43,1,0,1,0,2,1,4,0,0,1,2,24,1,2,2,6,0,1,1,2,4,2,2,6,13,3,1.85,6,9,1,6,0,2,1,0,4,0,1,1,3,2,1,5,3,1,1,1,1,0,0,0,0,0
19.1511898,0.870508611,0.302650422,0.382182539,17,22,272,8.088234901,4,23.52941132,45.09189224,77.87893677,125,0.459558815,0,0,5,4,20,20,2,40,22.31087112,88.42462158,8,0.400000006,0,0,22,52,462,11.25541115,1,4.545454502,52.52885056,63.18766022,205,0.443722934,72,15.58441544,15,105,4.78E-06,3.35E-05,120,0.00382,0,0.031017,0.030323,6982332,43626504,0.100525156,0.016088843,2990.30249,0.006070529,-3.09E-31,179.4617004,2288.348633,0.025564345,0.325975597,6982332,43626504,0.100525156,0.016088843,0,1,104,1,10,1,0,10,1,6,0,5,1,10,75,1,10,10,15,0,0,1,0,0,10,10,15,16,0,4.69,13,15,1,14,0,10,1,0,2,1,2,2,19,3.2,0,1,0.5,0,1,1,1,0,0,0,0,0
100.2061462,0.972875237,0.093768939,0.494581521,100,194,9900,1.959595919,1,1,60.60692596,63.37902451,4853,0.49020201,0,0,3,1,6,16.66666603,2,66.66666412,8.562473297,96.62379456,2.5,0.416666657,0,0,103,241,10506,2.293927193,1,0.970873773,61.53298187,58.89010239,5132.5,0.488530368,156.5833282,1.490418196,3,269,9.56E-07,8.57E-05,272,0.00867,0,0.051745,0.05574,6978064,43627552,0.100586638,0.016088458,2562.536621,0.005202133,-3.09E-31,140.4266968,2710.467773,0.020003803,0.386106521,6978064,43627552,0.100586638,0.016088458,0,1,46,1,2,1,0,2,1,9,0,8,1,2,38,1,2,2,4,0,0,1,0,0,2,2,4,5,0,7.6,3,4,1,3,0,2,1,0,1,5,2,1,6,4.5,3,1,1,1,1,1,1,0,0,0,1,1
23.73749924,0.989062488,0.073492609,0.192736447,24,4,552,0.724637687,20,83.33333588,1.139763474,53.69127655,274,0.496376812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,552,0.724637687,20,83.33333588,1.139763474,53.69127655,274,0.496376812,0,0,0,83,0,2.65E-05,83,0.00265,0,0,0.000351,37079488,49273380,0.018929603,0.014245015,0,0,-3.09E-31,1,444.8178101,0.00014245,0.063364357,37079488,49273380,0.018929603,0.014245015,0,1,43,1,3,1,0,3,1,1,0,0,1,3,27,1,3,3,13,0,0,1,0,0,3,3,10,14,0,1.93,2,10,1,9,0,3,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
152.6372833,0.991151214,0.042940598,0.434417129,153,176,23256,0.756793916,58,37.90849686,50.43453598,63.66906357,11540,0.496216029,165.6666718,0.712360978,2,1,2,50,1,50,12.9220686,85.24436188,0.5,0.25,0,0,154,210,23562,0.891265571,55,35.7142868,51.80224991,60.07931137,11676,0.495543659,263.25,1.117265105,2,378,6.37E-07,0.00012,379,0.0121,0,0.042427,0.047262,6979149,43627556,0.100570999,0.016088456,1960.188843,0.003979324,-3.09E-31,139.5100098,2579.607178,0.01987322,0.367465407,6979149,43627556,0.100570999,0.016088456,0,1,32,1,1,1,0,1,1,6,0,5,1,1,26,1,1,1,3,0,0,1,0,0,1,1,3,4,0,6.5,2,3,1,2,0,1,1,0,1,7,1,1,13,13,13,1,1,1,1,1,1,0,0,0,0,0
52.10163498,0.947302461,0.169232458,0.464215904,52,82,2652,3.092005968,3,5.769230843,60.26499557,69.38976288,1285,0.484539956,0,0,3,3,6,50,1,33.33333206,43.22553253,83.95130157,1.5,0.25,0,0,55,135,2970,4.545454502,2,3.636363745,71.29220581,51.53450012,1417.5,0.477272719,58,1.952861905,17,161,5.42E-06,5.13E-05,178,0.00567,0,0.036741,0.040462,6978040,43627544,0.100586988,0.01608846,296.8631287,0.000602653,-3.09E-31,141.2433624,2699.738525,0.020120136,0.384578139,6978040,43627544,0.100586988,0.01608846,0,1,268,1,22,1,0,22,1,8,0,7,1,22,217,1,22,22,24,0,0,1,0,0,22,22,24,25,0,8.68,26,24,1,23,0,22,1,0,1,1,2,1,4,0.772727273,0,1,0.909090909,0,1,1,1,0,0,0,0,0
57.33261108,0.988493323,0.066440374,0.517113626,58,12,3306,0.362976402,47,81.03448486,3.519019842,59.8062973,1647,0.498185128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,12,3306,0.362976402,47,81.03448486,3.519019842,59.8062973,1647,0.498185128,0,0,0,385,0,0.000123,385,0.0123,0,6.00E-06,0.000861,6863993,49273380,0.102258265,0.014245015,0,0,-3.09E-31,1,1231.67749,0.00014245,0.175452635,6863993,49273380,0.102258265,0.014245015,0,0,37,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,10,0,0,0,0,0,0,0,7,11,0,2.18,2,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.731460571,0.873146117,0.467274159,0.312265366,9,4,72,5.555555344,5,55.55555725,9.474284172,89.86486816,34,0.472222209,0,0,1,0,0,0,1,100,21.3990593,100,0,0,0,0,10,13,90,14.44444466,1,10,27.881464,87.28813934,38.5,0.427777767,0,0,2,34,6.37E-07,1.08E-05,36,0.00115,0,0.002892,0.003306,6987830,43628348,0.10044606,0.016088163,0,0,-3.09E-31,117.5216522,1683.119995,0.016740976,0.239760682,6987830,43628348,0.10044606,0.016088163,0,1,29,1,1,1,0,1,1,5,0,4,1,1,23,1,1,1,3,0,0,1,0,0,1,1,3,4,0,5.75,2,3,1,2,0,1,1,0,1,3,0,1,7,7,7,1,1,1,1,1,1,0,0,0,0,0
2,1,0.755102038,0.820743978,2,0,2,0,2,100,0.598375857,100,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,100,0.598375857,100,1,0.5,0,0,0,7,0,2.23E-06,7,0.000223,0,6.60E-05,0.000172,6993197,49273380,0.100368977,0.014245015,0,0,-3.09E-31,1,1043.175049,0.00014245,0.148600429,6993197,49273380,0.100368977,0.014245015,0,1,50,1,3,1,0,3,1,1,0,0,1,3,34,1,3,3,13,0,0,1,0,0,3,3,10,14,0,2.43,2,10,1,9,0,3,1,0,0,0,0,0,1,0.666666667,0,1,1,1,1,1,1,0,0,0,0,0
565.2801514,0.988251984,0.042176366,0.562488198,566,2684,319790,0.839300811,4,0.706713796,81.02293396,19.02897644,158553,0.495803505,6023.9375,1.883716702,10,12,90,13.33333302,2,20,59.02550125,55.73042679,39,0.433333337,32.66666794,36.29629517,572,3191,326612,0.977000237,4,0.699300706,81.43610382,17.76534653,161710.5,0.495115012,8215.720703,2.515437365,14,2070,4.46E-06,0.00066,2080,0.0662,0,0.249313,0.259502,6976089,43626752,0.100615114,0.016088752,85031.47656,0.172619984,-3.09E-31,174.9369202,3181.070557,0.024919789,0.453143954,6976089,43626752,0.100615114,0.016088752,0,1,161,1,13,1,0,13,1,8,0,7,1,13,129,1,13,13,16,0,0,1,0,0,13,13,16,17,0,7.59,15,16,1,15,0,13,1,0,1,25,8,2,126,34.38461538,1,1,0.846153846,0,1,1,1,0,0,0,0,0
8.286043167,0.828604341,0.546753228,0.799436152,10,25,90,27.77777863,1,10,12.02450466,73.2003479,32.5,0.361111104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,25,90,27.77777863,1,10,12.02450466,73.2003479,32.5,0.361111104,0,0,0,188,0,5.99E-05,188,0.00599,0,0.032529,0.033368,6974794,49273380,0.1006338,0.014245015,0,0,-3.09E-31,1,2096.459229,0.00014245,0.298640907,6974794,49273380,0.1006338,0.014245015,0,0,71,1,4,1,0,6,1,4,0,3,1,4,43,2,6,6,18,0,13,1,2,9,6,6,17,20,0,2.15,8,17,1,15,0,6,1,100,1,1,1,1,7,2,0,1,0.833333333,0,1,0.666666667,0,0,0,0,0,0
187.971817,0.999850154,0.008774838,0.252682596,188,5,35156,0.014222323,183,97.34042358,5.84128809,24.39024353,17575.5,0.499928892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,5,35156,0.014222323,183,97.34042358,5.84128809,24.39024353,17575.5,0.499928892,0,0,0,798,0,0.000254,798,0.0254,0,0,0.002041,36496436,49273380,0.019232014,0.014245015,0,0,-3.09E-31,1,718.4996338,0.00014245,0.102350377,36496436,49273380,0.019232014,0.014245015,0,1,44,1,3,1,0,3,1,1,0,0,1,3,28,1,3,3,13,0,0,1,0,0,3,3,10,14,0,2,2,10,1,9,0,3,1,0,0,0,0,0,14,10.66666667,4,1,1,1,1,1,1,0,0,0,0,0
22.22938919,0.889175594,0.21404323,0.217361689,23,64,506,12.64822102,1,4.347826004,60.16526413,67.88298035,221,0.436758906,0,0,2,1,2,50,1,50,22.08291817,93.09309387,0.5,0.25,0,0,25,105,600,17.5,1,4,65.36544037,58.17905045,247.5,0.412499994,4.199999809,0.699999988,4,64,1.27E-06,2.04E-05,68,0.00217,0,0.09846,0.09497,6978153,43626512,0.100585356,0.016088841,227.8592987,0.000462571,-3.09E-31,177.211731,2674.236084,0.025243836,0.380945325,6978153,43626512,0.100585356,0.016088841,0,1,33,1,1,1,0,1,1,9,0,8,1,1,24,1,1,1,4,0,0,1,0,0,1,1,4,5,0,4.8,4,4,1,3,0,1,1,0,0,1,2,0,4,4,4,1,1,1,1,1,1,0,0,0,0,0
2544.504883,0.997845054,0.029941887,0.705198646,2548,13050,6489756,0.201086149,7,0.274725288,83.5304184,12.81586075,3238353,0.498994559,10522.6123,0.162141874,6,5,30,16.66666603,2,33.33333206,48.83886719,74.73294067,12.5,0.416666657,19,63.33333206,2550,14080,6499950,0.216617048,7,0.274509817,87.37712097,12.72961235,3242935,0.498916924,40931.28125,0.629716873,15,18191,4.78E-06,0.0058,18200,0.58,0,0.310887,0.331583,6974157,43626748,0.100642987,0.016088754,416320.1875,0.845159829,-3.09E-31,174.0202942,4165.373047,0.024789216,0.59335798,6974157,43626748,0.100642987,0.016088754,0,1,489,1,36,1,0,36,1,7,0,6,1,36,290,1,36,36,139,0,97,1,0,97,36,36,139,140,0,2.07,59,139,1,138,0,36,1,100,1,1,6,1,2395,130.6388889,0,1,0.694444444,0,1,1,1,0,0,0,0,0
8.888889313,0.987654328,0.130315512,0.015646577,9,1,72,1.388888836,8,88.8888855,1.154010534,56.25,35.5,0.493055552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,72,1.388888836,8,88.8888855,1.154010534,56.25,35.5,0.493055552,0,0,0,18,0,5.74E-06,18,0.000574,0,0.00056,0.000672,6980160,49273380,0.100556433,0.014245015,0,0,-3.09E-31,1,1274.140869,0.00014245,0.181501552,6980160,49273380,0.100556433,0.014245015,0,0,32,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,10,0,0,0,0,0,0,0,7,11,0,1.73,2,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.1917725,0.987407088,0.149270073,0.771084189,223,694,49506,1.401850224,2,0.896860957,69.82476044,33.94984818,24406,0.492990762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,694,49506,1.401850224,2,0.896860957,69.82476044,33.94984818,24406,0.492990762,0,0,0,773,0,0.000246,773,0.0246,0,0.113425,0.118637,6907192,49273380,0.101618722,0.014245015,0,0,-3.09E-31,1,2873.435303,0.00014245,0.409321278,6907192,49273380,0.101618722,0.014245015,0,7,126,9,0,1,1,23,4,9,2,2,2,6,46,1,8,13,19,0,8,9,8,49,23,8,16,79,27,0.58,11,43,2,30,0,6,4,79,1,0,1,1,40,7.75,0,2,1.25,1,9,2.25,0,1,0.7,0,0,0
24.04594421,0.961837769,0.236266315,0.570721388,23,0,506,0,23,100,1.880609751,47.82608795,253,0.5,0,0,2,1,2,50,1,50,36.42969131,97.55818176,0.5,0.25,0,0,25,18,600,3,10,40,37.27026749,90.30030823,291,0.485000014,28.5,4.75,5,59,1.59E-06,1.88E-05,64,0.00204,0,0,0.000329,47287772,43620528,0.01484316,0.016091047,53.07359695,0.000107743,-3.09E-31,140.460022,85.32865906,0.020008551,0.012155079,47287772,43620528,0.01484316,0.016091047,0,3,44,1,0,1,1,3,1,4,0,1,1,3,24,1,3,3,7,0,1,1,3,6,3,3,7,15,5,1.6,5,12,1,8,0,3,1,50,4,0,1,1,11,7.333333333,4,3,2.333333333,1,1,1,1,0,0,0,0,0
