EffSize,Efficiency,Constraint,Hierarchy,Size(in),Ties(in),Pairs(in),Densit(in),nWeakC(in),pWeakC(in),2StepR(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),nWeakC(out),pWeakC(out),2StepR(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),nWeakC(un),pWeakC(un),2StepR(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),OutDeg,Indeg,nOutdeg,nIndeg,Degree,nDegree,Eigenvec,nEigenvec,Power,inFarness,outFarness,InClose,OutClose,Between,nBetweenness,Inforcent,OutdwReach,IndwReach,nOutdwReach,nIndwReach,EffSize(g),Efficiency(g),Constraint(g),Hierarchy(g),CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,label,defect
4.157072544,0.831414461,0.605315864,0.238218874,1,0,0,0,1,100,0.440528631,100,0,0,0,0,4,4,12,33.33333206,1,25,19.53010368,45.008461,4,0.333333343,0,0,5,5,20,25,1,20,19.53010368,44.5561142,7.5,0.375,2,10,12,4,8.38E-06,2.79E-06,16,0.001116676,3.33E-08,4.71E-06,12,1853683,1462608,0.073475346,0.093121327,2.583333254,0.000139362,7.701746941,70.23390198,2.5,0.051528908,0.001834189,4.524585247,0.904917002,0.252114058,0.099766769,0,12,102,7,0,4,1,9,5,19,0,2,4,2,38,1,2,7,20,0,2,7,2,22,9,7,15,42,14,0.9,22,29,5,21,4,2,5,16,4,0,1,1,8,5.5,3,7,6.5,6,6,4,2,4,3.25,1,0,0
5.667650223,0.809664309,0.412075609,0.068475701,2,1,2,50,1,50,0.734214365,66.66666412,0.5,0.25,0,0,5,6,20,30,1,20,19.67694473,43.01765823,7,0.349999994,0,0,7,13,42,30.95238113,1,14.28571415,19.67694473,42.00627136,14.5,0.34523809,1.833333373,4.365079403,25,8,1.74E-05,5.58E-06,33,0.002303144,2.23E-08,3.16E-06,25,1853682,1462611,0.073475383,0.093121141,1.416666627,7.64E-05,10.32474804,70.99147797,3,0.052084722,0.002201027,6.135428905,0.876489878,0.218803838,0.135013953,3,7,176,11,0,2,2,22,2,9,0,0,2,10,48,1,10,19,29,0,9,11,7,55,22,17,29,94,46,0.51,36,75,8,55,1,10,2,79,4,0,3,1,8,3.5,1,11,3.8,1,15,2.6,1,3,0.916666667,0,4,1
11.63461113,0.831043661,0.298974454,0.344540536,3,2,6,33.33333206,1,33.33333206,1.174743056,61.53845978,2,0.333333343,0,0,11,16,110,14.54545498,2,18.18181801,20.55800247,32.52032471,47,0.427272737,0,0,14,31,182,17.03296661,1,7.142857075,20.70484543,31.79255867,75.5,0.414835155,8.866666794,4.871794701,99,60,6.91E-05,4.19E-05,159,0.011096966,1.49E-07,2.10E-05,99,1852320,1461234,0.073529415,0.093208894,41.66542053,0.002247711,13.77733898,74.98389435,4,0.055013862,0.002934703,13.03235817,0.930882692,0.173664048,0.356252074,1,6,224,4,0,1,3,24,1,7,3,0,1,17,42,1,17,24,57,11,13,4,5,73,24,20,57,144,63,0.29,38,120,4,96,0,14,1,84,4,2,8,1,15,5.411764706,0,21,5.411764706,0,4,1.411764706,1,6,0.65,0,3,1
3.175690413,0.529281735,0.897725403,0.440045834,1,0,0,0,1,100,0.881057262,100,0,0,0,0,5,6,20,30,1,20,17.25403786,60.56700897,7,0.349999994,0,0,6,8,30,26.66666603,1,16.66666603,17.40088081,59.25,11,0.366666675,1.333333373,4.444444656,33,6,2.30E-05,4.19E-06,39,0.002721898,3.66E-08,5.18E-06,33,1855044,1459882,0.073421441,0.093295209,32.07450867,0.001730314,10.76677513,72.1505661,2,0.05293512,0.001467351,4.475756168,0.745959401,0.424797326,0.393012762,0,8,117,10,0,2,0,15,3,15,0,6,3,5,56,1,5,14,15,1,0,11,4,23,14,9,15,51,21,1.1,11,36,10,21,0,5,3,0,5,0,2,1,7,5,2,6,2.8,2,24,5.6,1,6,2.571428571,0,0,0
5.546826363,0.693353295,0.556162655,0.381804228,1,0,0,0,1,100,0.881057262,100,0,0,0,0,7,7,42,16.66666603,2,28.5714283,17.84140968,60.90225601,17.5,0.416666657,0,0,8,10,56,17.8571434,1,12.5,17.91483116,59.36739731,23,0.410714298,1.833333373,3.273809433,60,12,4.19E-05,8.38E-06,72,0.005025041,3.71E-08,5.25E-06,60,1855044,1447632,0.073421441,0.094084688,32.57450867,0.001757287,11.71412468,77.48391724,2,0.056848068,0.001467351,6.578538895,0.822317362,0.32758677,0.353758484,0,11,220,15,0,2,0,23,3,21,3,8,3,8,95,1,8,22,41,1,1,16,7,52,22,13,32,106,35,0.9,20,67,15,44,1,5,3,75,5,0,4,1,10,5.875,1,8,3.25,2,76,10.375,1,6,1.8,0,0,0
1,1,1,1,1,0,0,0,1,100,0.660792947,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0.660792947,100,0,0,0,0,0,12,0,8.38E-06,12,0.000837507,-2.25E-12,-3.19E-10,0,1852322,1856406,0.073529333,0.073367573,0,0,4.679593086,1,3,0.000733676,0.002201027,1,1,1,1,0,5,126,2,0,1,1,15,1,6,0,0,1,11,39,1,11,15,22,0,3,2,11,34,15,11,22,67,27,0.58,20,49,2,33,0,11,1,47,1,0,0,2,7,3.090909091,2,4,2.272727273,1,2,1.363636364,1,6,0.857142857,0,0,0
1,0.5,1.323343635,0.194875091,2,1,2,50,1,50,0.660792947,81.8181839,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,1,50,0.660792947,81.8181839,0.5,0.25,0,0,0,26,0,1.81E-05,26,0.001814598,-4.70E-13,-6.64E-11,0,1850960,1856406,0.073583439,0.073367573,0,0,5.057442665,1,4,0.000733676,0.002934703,1,0.5,1.281126976,0.182031289,0,5,136,2,0,1,1,17,1,5,0,0,1,13,40,1,13,17,25,0,3,2,13,38,17,13,25,75,30,0.53,21,55,2,37,0,13,1,48,1,0,0,3,8,3.538461538,0,4,2.307692308,1,2,1.307692308,1,1,0.4,0,0,0
1,1,1,1,1,0,0,0,1,100,0.293685764,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0.293685764,100,0,0,0,0,0,8,0,5.58E-06,8,0.000558338,-8.48E-15,-1.20E-12,0,1850963,1856406,0.07358332,0.073367573,0,0,2.630705833,1,3.166666746,0.000733676,0.002323306,1,1,1,1,0,8,69,2,2,1,0,7,1,8,0,0,1,3,28,1,3,4,10,0,3,5,1,17,4,3,10,31,15,0.9,10,25,2,20,0,3,2,0,1,0,0,2,5,3,1,4,4,4,2,1.333333333,1,1,0.6,0,0,0
1,0.5,1.616616249,0.002352857,2,1,2,50,1,50,1.0279001,82.35294342,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,1,50,1.0279001,82.35294342,0.5,0.25,0,0,0,7,0,4.89E-06,7,0.000488546,5.57E-11,7.88E-09,0,1852321,1856406,0.07352937,0.073367573,0,0,4.147546768,1,3.5,0.000733676,0.002567865,1.51015532,0.75507766,0.715193033,0.028721053,0,3,54,1,1,1,0,3,1,6,0,3,1,3,33,1,3,3,7,0,2,1,2,3,3,3,7,14,3,2.36,7,10,1,6,0,3,1,50,1,0,0,1,2,2,2,2,1.333333333,1,1,1,1,0,0,0,0,0
1.162895918,0.581447959,0.95095849,0.317080498,2,1,2,50,1,50,0.734214365,76.92308044,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,1,50,0.734214365,76.92308044,0.5,0.25,0,0,0,17,0,1.19E-05,17,0.001186468,-1.38E-12,-1.96E-10,0,1850960,1856406,0.073583439,0.073367573,0,0,3.81542778,1,4,0.000733676,0.002934703,1.82893014,0.91446507,0.708253443,0.397664726,0,3,32,1,0,1,0,1,1,3,0,0,1,1,22,1,1,1,3,0,0,1,1,1,1,1,3,6,1,3.67,4,4,1,2,0,1,1,0,2,0,0,1,4,4,4,1,1,1,1,1,1,0,0,0,0,0
8.021847725,0.891316473,0.34956789,0.319345295,2,1,2,50,1,50,1.174743056,80,0.5,0.25,0,0,7,3,42,7.142857075,4,57.1428566,0.660792947,60,19.5,0.464285702,0,0,9,5,72,6.944444656,4,44.44444275,1.688693047,65.7142868,33.5,0.465277791,12.5,17.36111069,57,18,3.98E-05,1.26E-05,75,0.005234418,2.96E-10,4.19E-08,57,1853682,1845511,0.073475383,0.073800698,14.5,0.000782227,7.663849354,8.5,3,0.006236244,0.002201027,8.086694717,0.898521602,0.32260564,0.362816066,0,16,475,14,0,2,1,64,4,26,0,10,4,15,187,1,15,57,73,5,4,18,10,174,57,34,74,263,137,0.71,36,211,14,156,0,15,4,80,2,0,5,3,11,3.866666667,1,9,4.2,1,85,9.333333333,1,6,2.058823529,0,0,0
1.054545403,0.527272701,1.08692193,0.490738004,2,1,2,50,1,50,0.734214365,76.92308044,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,1,50,0.734214365,76.92308044,0.5,0.25,0,0,0,11,0,7.68E-06,11,0.000767715,3.40E-13,4.81E-11,0,1850960,1856406,0.073583439,0.073367573,0,0,3.082945108,1,4,0.000733676,0.002934703,1.854725957,0.927362978,0.873234332,0.74207139,0,1,55,1,3,1,0,3,1,7,0,6,1,3,41,1,3,3,6,0,0,1,0,0,3,3,6,7,0,5.86,7,6,1,5,0,3,1,0,0,2,0,0,2,2,2,0,0,0,1,1,1,0,0,0,0,0
3.510549545,0.877637386,0.371393323,0.101608381,1,0,0,0,1,100,0.660792947,100,0,0,0,0,3,0,6,0,3,100,0.293685764,80,3,0.5,0,0,4,2,12,16.66666603,2,50,0.734214365,71.42857361,5,0.416666657,1,8.333333015,31,4,2.16E-05,2.79E-06,35,0.002442728,9.56E-13,1.35E-10,31,1852322,1852320,0.073529333,0.073529415,3,0.00016184,3.916814327,4,3,0.002934703,0.002201027,3.896263838,0.974065959,0.329101533,0.067642502,1,11,517,10,1,1,5,73,3,13,5,2,3,25,91,2,25,67,82,5,7,10,18,263,72,32,87,378,155,0.24,52,242,10,175,0,20,3,87,2,0,3,2,9,3.16,0,14,5.12,1,114,7.68,1,4,1.178571429,0,0,0
1.963456273,0.981728137,0.540789485,0.030442389,1,0,0,0,1,100,0.660792947,100,0,0,0,0,1,0,0,0,1,100,0.146842882,100,0,0,0,0,2,1,2,50,1,50,0.660792947,81.8181839,0.5,0.25,0,0,25,31,1.74E-05,2.16E-05,56,0.003908365,-7.42E-12,-1.05E-09,25,1852322,1855044,0.073529333,0.073421441,0,0,6.185046196,2,3,0.001467351,0.002201027,1.963456273,0.981728137,0.531689227,0.036940195,5,11,663,10,1,2,1,84,2,14,6,2,2,33,184,3,33,81,88,2,14,10,25,272,82,60,89,411,234,0.45,77,323,10,241,0,27,3,73,1,1,3,3,12,4.909090909,0,12,4.303030303,1,44,3.696969697,1,3,0.918918919,0,0,0
8.076695442,0.897410631,0.293387026,0.183192372,1,0,0,0,1,100,0.293685764,100,0,0,0,0,8,7,56,12.5,2,25,21.58590317,54.04411697,24.5,0.4375,0,0,9,9,72,12.5,2,22.22222137,21.58590317,53.64963531,31.5,0.4375,6,8.333333015,37,12,2.58E-05,8.38E-06,49,0.00341982,1.66E-08,2.35E-06,37,1855044,1448739,0.073421441,0.094012797,58.80256271,0.003172203,11.29463577,86.23491669,2,0.063268468,0.001467351,8.64792347,0.960880339,0.15075098,0.1667182,0,8,173,5,0,1,1,12,2,12,0,4,2,7,61,2,7,12,51,0,3,5,7,53,12,7,30,95,29,0.64,18,59,5,46,0,7,2,42,2,0,8,1,5,2.714285714,1,10,4.285714286,2,6,1.857142857,1,2,0.818181818,0,2,1
9.037964821,0.903796434,0.275537878,0.20315671,1,0,0,0,1,100,0.440528631,100,0,0,0,0,9,8,72,11.11111069,2,22.22222137,21.65932465,53.63636398,32,0.444444448,0,0,10,11,90,12.22222233,2,20,21.73274612,53.2374115,39.5,0.438888878,5.5,6.111111164,50,9,3.49E-05,6.28E-06,59,0.004117742,1.69E-08,2.39E-06,50,1855044,1446016,0.073421441,0.09418983,51.30256271,0.002767603,12.00282097,87.73492432,2,0.064368986,0.001467351,9.540557861,0.954055727,0.141893938,0.165371954,0,6,187,3,0,1,1,11,1,10,0,4,1,9,81,2,9,11,47,0,4,3,9,48,11,9,33,91,31,0.89,18,64,3,52,0,9,1,55,2,1,9,1,7,2.777777778,1,12,4.777777778,3,3,1.222222222,1,3,0.461538462,0,2,1
5.245933056,0.874322176,0.427079648,0.212949872,1,0,0,0,1,100,0.734214365,100,0,0,0,0,5,4,20,20,2,40,19.60352516,45.10135269,8,0.400000006,0,0,6,5,30,16.66666603,2,33.33333206,19.67694473,44.5182724,12.5,0.416666657,3,10,18,4,1.26E-05,2.79E-06,22,0.001535429,3.95E-08,5.59E-06,18,1853683,1461246,0.073475346,0.093208127,2.809523821,0.000151564,8.265202522,71.23390198,2.5,0.052262586,0.001834189,5.639280319,0.939880013,0.195143268,0.085394934,0,6,100,4,0,1,0,11,2,9,0,2,2,5,43,1,5,9,17,0,3,6,5,19,9,5,17,46,14,0.93,11,31,4,21,0,5,2,46,4,0,2,1,4,2.6,1,7,3.4,1,4,1.8,1,3,1.428571429,0,0,0
1,1,1,1,1,0,0,0,1,100,0.440528631,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0.440528631,100,0,0,0,0,0,4,0,2.79E-06,4,0.000279169,7.22E-11,1.02E-08,0,1852323,1856406,0.073529296,0.073367573,0,0,2.698164463,1,2.833333254,0.000733676,0.002078748,1,1,1,1,6,23,269,14,0,2,0,58,6,31,0,7,6,7,85,1,7,44,13,1,2,23,0,110,44,12,17,173,105,0.49,11,122,14,77,0,7,8,78,1,0,0,1,4,2.428571429,2,12,6.285714286,4,49,11.42857143,2,3,2.222222222,1,0,0
6.662347317,0.832793415,0.367943704,0.13706781,1,0,0,0,1,100,0.293685764,100,0,0,0,0,7,7,42,16.66666603,1,14.28571415,21.51248169,58.36653519,17.5,0.416666657,0,0,8,9,56,16.0714283,1,12.5,21.51248169,57.90513992,23.5,0.419642866,5,8.928571701,34,4,2.37E-05,2.79E-06,38,0.002652105,1.63E-08,2.31E-06,34,1855044,1446021,0.073421441,0.094189502,60.80256271,0.003280097,10.4860096,86.23491669,2,0.063268468,0.001467351,7.393904686,0.924238086,0.173008263,0.091916725,1,7,279,3,0,1,25,12,1,11,1,4,1,9,75,2,9,12,134,0,4,3,8,135,12,9,58,187,30,0.4,18,88,3,75,0,8,1,93,2,0,7,1,5,2.777777778,1,9,4.666666667,3,3,1.333333333,1,3,0.769230769,0,2,1
1,0.5,1.234568,0.057316814,2,1,2,50,1,50,0.807635844,78.57142639,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,1,50,0.807635844,78.57142639,0.5,0.25,0,0,0,6,0,4.19E-06,6,0.000418753,7.02E-11,9.92E-09,0,1852321,1856406,0.07352937,0.073367573,0,0,3.931261539,1,3.5,0.000733676,0.002567865,1.318518519,0.65925926,0.700597167,0.217827037,0,168,482,55,0,55,3,79,55,226,1,57,55,1,91,1,1,55,213,0,0,79,1,316,55,55,6,385,106,0.24,6,112,55,56,1,0,79,0,1,0,0,1,6,6,6,2,2,2,55,55,55,3,3,3,0,0
4.890526295,0.815087736,0.502772808,0.1818389,1,0,0,0,1,100,0.587371528,100,0,0,0,0,5,4,20,20,2,40,19.60352516,45.02529526,8,0.400000006,0,0,6,6,30,20,1,16.66666603,19.60352516,44.42595673,12,0.400000006,2,6.666666508,16,4,1.12E-05,2.79E-06,20,0.001395845,3.94E-08,5.58E-06,16,1853683,1461246,0.073475346,0.093208127,1.450000048,7.82E-05,8.430797577,71.23390198,2.5,0.052262586,0.001834189,5.330986023,0.888497651,0.246277273,0.131224468,0,7,66,3,0,1,0,5,2,8,0,1,2,3,25,1,3,5,13,0,2,3,3,12,5,3,14,33,10,0.76,8,24,3,18,0,3,2,33,4,0,2,1,6,3.666666667,2,5,4,2,3,1.666666667,1,2,1.2,0,0,0
