EffSize,Efficiency,Constraint,Hierarchy,Size(in),Ties(in),Pairs(in),Densit(in),nWeakC(in),pWeakC(in),2StepR(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),nWeakC(out),pWeakC(out),2StepR(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),nWeakC(un),pWeakC(un),2StepR(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),OutDeg,Indeg,nOutdeg,nIndeg,Degree,nDegree,Eigenvec,nEigenvec,Power,inFarness,outFarness,InClose,OutClose,Between,nBetweenness,Inforcent,OutdwReach,IndwReach,nOutdwReach,nIndwReach,EffSize(g),Efficiency(g),Constraint(g),Hierarchy(g),CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,label,defect
1.866666675,0.622222185,1.259203196,0.145102277,2,0,2,0,2,100,1.482701778,60,1,0.5,0,0,1,0,0,0,1,100,12.8500824,100,0,0,0,0,3,2,6,33.33333206,1,33.33333206,13.17957211,86.02150726,2,0.333333343,0,0,1,4,4.67E-07,1.87E-06,5,0.000233,-8.64E-11,-1.22E-08,1,107592,165704,0.564168334,0.366315842,0,0,-3.70E-14,82.03692627,87.60163116,0.13492915,0.144081637,2.652506828,0.884168923,0.526942611,0.005293261,0,1,45,1,3,1,0,3,1,5,0,4,1,3,35,1,3,3,5,0,0,1,0,0,3,3,5,6,0,5.83,4,5,1,4,0,3,1,0,0,2,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
17.07662582,0.898769736,0.241761729,0.269384861,6,5,30,16.66666603,3,50,16.47446442,73.52941132,12.5,0.416666657,0,0,13,24,156,15.38461494,1,7.692307472,40.52718353,55.40540695,66,0.423076928,0,0,19,58,342,16.95906448,1,5.263157845,46.45798874,48.62068939,142,0.415204674,51.91666794,15.18031216,86,17,4.01E-05,7.93E-06,103,0.00481,-8.59E-07,-0.000121,86,106952,165375,0.567544341,0.367044598,684.8345337,0.186,-3.70E-14,112.2251129,121.5702896,0.184580773,0.199951127,18.20887947,0.958362043,0.151094273,0.362165481,0,3,298,3,0,1,0,60,1,3,0,0,1,49,73,1,49,59,56,0,1,3,49,71,59,53,56,183,65,0.4,42,121,3,61,0,49,1,6,1,5,9,4,7,2.857142857,0,4,1.897959184,0,3,1.204081633,1,2,0.274509804,0,0,0
2,1,0.520000041,0.109508306,2,0,2,0,2,100,16.9686985,98.09523773,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,100,16.9686985,98.09523773,1,0.5,0,0,0,10,0,4.67E-06,10,0.000467,-1.00E-08,-1.42E-06,0,106192,369056,0.571606159,0.164473683,0,0,-3.70E-14,1,129.7894287,0.001644737,0.213469461,2,1,0.520000041,0.109508306,0,3,41,1,0,1,0,2,1,3,0,0,1,2,28,1,2,2,4,0,0,1,2,2,2,2,4,9,2,3.11,4,6,1,3,0,2,1,0,2,0,0,1,6,4,2,1,1,1,1,1,1,0,0,0,0,0
6.449250698,0.716583431,0.619635165,0.319553643,6,11,30,36.66666794,1,16.66666603,13.83855057,65.625,9.5,0.316666663,0,0,3,4,6,66.66666412,1,33.33333206,20.75782585,77.3006134,1,0.166666672,0,0,9,29,72,40.27777863,1,11.11111069,26.68863297,55.67010498,21.5,0.298611104,4.033333302,5.60185194,5,20,2.33E-06,9.33E-06,25,0.00117,-2.57E-09,-3.63E-07,5,106958,165627,0.567512453,0.366486132,24.87861824,0.006763398,-3.70E-14,90.33699799,119.5036392,0.148580596,0.196552038,6.827649117,0.758627713,0.394435108,0.3467215,0,3,194,2,0,1,0,20,1,7,0,4,1,19,106,1,19,20,24,0,1,2,19,20,20,19,24,64,18,1.66,24,42,2,22,0,19,1,73,2,0,2,2,7,0.631578947,0,2,1.105263158,0,1,1,1,0,0,0,0,0
27.11337852,0.847293079,0.288400918,0.507612228,4,6,12,50,1,25,21.41680336,76.02339172,3,0.25,5,41.66666794,31,150,930,16.12903214,1,3.225806475,42.66886139,27.23448944,390,0.419354826,245.5202332,26.40002632,32,158,992,15.92741966,1,3.125,44.15156555,27.43091011,417,0.42036289,269.9118958,27.2088623,325,36,0.000152,1.68E-05,338,0.0158,-5.65E-08,-7.99E-06,325,106815,165216,0.568272233,0.367397845,5495.346191,1.493941903,-3.70E-14,137.125,134.5869141,0.225534543,0.221360058,27.33966255,0.854364455,0.194963709,0.500742614,21,9,1149,8,1,2,14,230,2,12,2,2,2,79,291,8,79,195,207,7,17,11,50,433,195,126,218,703,326,0.41,156,544,8,357,0,77,3,96,2,4,24,2,10,3.721518987,0,15,4.278481013,0,21,2.911392405,1,4,0.988636364,0,2,1
5.578131676,0.697266459,0.567678809,0.198015079,2,2,2,100,1,50,14.49752903,84.61538696,0,0,0,0,7,21,42,50,1,14.28571415,23.72322845,48,10.5,0.25,0.333333343,0.793650806,8,29,56,51.7857132,1,12.5,29.32454681,47.8494606,13.5,0.241071433,0.666666687,1.190476179,54,8,2.52E-05,3.73E-06,55,0.00257,-5.02E-09,-7.10E-07,54,106947,165294,0.567570865,0.367224455,283.479126,0.07706546,-3.70E-14,117.825058,118.7203827,0.193791211,0.195263788,6.339520931,0.792440116,0.280968666,0.193691939,2,8,133,4,0,1,1,15,2,10,2,1,2,7,51,1,7,15,28,1,0,4,4,39,15,7,30,69,24,0.74,13,54,4,36,0,5,2,71,2,0,7,1,4,2.571428571,2,8,4.714285714,3,5,2.285714286,1,2,1.222222222,0,1,1
15.17427444,0.892604351,0.360610336,0.370699644,9,9,72,12.5,4,44.44444275,26.68863297,64.80000305,31.5,0.4375,11,15.27777767,10,22,90,24.44444466,1,10,30.97199249,49.08616257,34,0.377777785,7.833333492,8.70370388,17,41,272,15.07352924,3,17.64705849,34.43162918,43.36099625,115.5,0.424632341,53.66666794,19.73039246,28,35,1.31E-05,1.63E-05,60,0.0028,-1.18E-09,-1.67E-07,28,106614,165384,0.569343626,0.36702463,1327.390381,0.360858828,-3.70E-14,110.8250732,150.036911,0.182278082,0.246771231,15.77651119,0.928030074,0.168027759,0.325960398,0,6,227,6,0,1,1,33,2,7,0,0,2,22,42,3,22,33,50,0,1,6,22,82,33,22,54,149,58,0.28,36,112,6,79,0,22,2,82,2,9,6,6,19,3.045454545,0,8,2.909090909,1,6,1.5,1,4,0.653846154,0,0,0
29.79923248,0.90300703,0.157488555,0.284851342,25,39,600,6.5,9,36,41.68039703,50.09901047,280.5,0.467500001,125.8333359,20.97222137,12,24,132,18.18181801,4,33.33333206,26.85337639,46.30681992,54,0.409090906,34.66666794,26.26262665,33,96,1056,9.090909004,6,18.18181801,45.6342659,39.62804031,480,0.454545468,275,26.04166603,100,108,4.67E-05,5.04E-05,194,0.00905,-5.86E-06,-0.000829,100,106624,165295,0.569290221,0.36722225,13672.92188,3.717063665,-3.70E-14,119.3998642,158.4824677,0.19638136,0.26066196,30.05950356,0.910894036,0.097743899,0.260549664,2,6,862,16,0,1,1,127,2,10,0,4,2,67,330,8,67,119,149,17,12,16,48,246,119,91,153,445,194,0.74,87,347,16,221,0,67,2,91,3,4,14,2,13,3.388059701,0,19,3.343283582,1,400,7.835820896,1,5,0.565789474,0,0,0
3.138763189,0.784690797,0.70069313,0.40781337,3,2,6,33.33333206,1,33.33333206,8.89621067,84.375,2,0.333333343,0,0,1,0,0,0,1,100,0.164744645,0,0,0,0,0,4,2,12,16.66666603,2,50,9.060955048,84.61538696,5,0.416666657,3,25,3,36,1.40E-06,1.68E-05,39,0.00182,-2.64E-08,-3.74E-06,3,106374,368449,0.570628166,0.164744645,435,0.118257292,-3.70E-14,2,118.0516815,0.003289474,0.194163948,3.379739285,0.844934821,0.425576389,0.421839118,0,8,171,6,1,1,0,22,2,10,0,1,2,11,46,2,11,22,38,0,6,6,10,53,22,14,38,108,42,0.43,17,80,6,57,0,11,2,70,1,0,1,2,10,3.363636364,0,13,3.545454545,1,24,3.727272727,1,3,0.857142857,0,0,0
4.694725513,0.782454193,0.546458244,0.086956277,5,6,20,30,2,40,21.58154869,77.05882263,7,0.349999994,0,0,1,0,0,0,1,100,5.601317883,100,0,0,0,0,6,10,30,33.33333206,2,33.33333206,23.88797379,71.07843018,10,0.333333343,1,3.333333254,1,8,4.67E-07,3.73E-06,9,0.00042,-1.29E-10,-1.82E-08,1,106649,166198,0.569156766,0.365227014,0.5,0.000135928,-3.70E-14,60.2278595,145.7051086,0.099058978,0.239646554,4.911758423,0.818626404,0.330522418,0.117292844,0,0,25,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,2,0,0,0,0,0,0,0,2,3,0,7,1,2,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.23286057,0.88920176,0.205731496,0.362650335,33,93,1056,8.806818008,2,6.060606003,51.72982025,41.20734787,481.5,0.455965906,0,0,1,0,0,0,1,100,7.907742977,100,0,0,0,0,34,112,1122,9.982174873,2,5.882352829,51.72982025,38.76543045,505,0.450089127,17.33333397,1.544860363,2,259,9.33E-07,0.000121,261,0.0122,-4.62E-07,-6.54E-05,2,106326,165865,0.570885777,0.36596027,1267.35791,0.344538689,-3.70E-14,72.9167099,193.4533997,0.1199288,0.318179935,31.17579269,0.916935086,0.13268891,0.407052696,0,1,67,1,5,1,0,5,1,6,0,5,1,5,52,1,5,5,7,0,0,1,0,0,5,5,7,8,0,6.5,7,7,1,6,0,5,1,0,0,9,1,0,67,26,3,1,0.6,0,1,1,1,0,0,0,0,0
25.7289772,0.918892026,0.193703443,0.360109091,25,40,600,6.666666508,6,24,38.22075653,47.25050735,280,0.466666669,60.66666794,10.11111069,4,5,12,41.66666794,1,25,19.2751236,60.62176132,3.5,0.291666657,0,0,28,65,756,8.597883224,6,21.4285717,39.70346069,39.83470917,345.5,0.457010567,96.83333588,12.80864239,10,73,4.67E-06,3.41E-05,82,0.00383,-4.80E-09,-6.79E-07,10,106540,165626,0.569739044,0.366488367,3082.577637,0.838,-3.70E-14,90.80368042,168.1383972,0.149348155,0.276543409,26.3956604,0.942702174,0.099140927,0.298391372,0,3,57,2,0,1,0,7,1,3,0,0,1,6,22,1,6,7,10,0,1,2,6,8,7,6,10,26,8,0.85,9,18,2,10,0,6,1,50,1,25,3,2,22,11,0,3,2.5,1,2,1.166666667,1,1,0.375,0,0,0
1.035714269,0.517857134,1.198459148,0.27807197,2,1,2,50,1,50,11.69686985,85.54216766,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,1,50,11.69686985,85.54216766,0.5,0.25,0,0,0,8,0,3.73E-06,8,0.000373,-3.77E-08,-5.33E-06,0,106448,369056,0.570231497,0.164473683,0,0,-3.70E-14,1,113.3540268,0.001644737,0.186437547,1.945985556,0.972992778,0.789096951,0.82075125,0,1,36,1,1,1,0,1,1,8,0,7,1,1,27,1,1,1,5,0,0,1,0,0,1,1,5,6,0,4.5,3,5,1,4,0,1,1,0,0,1,0,0,2,2,2,1,1,1,1,1,1,0,0,0,0,0
49.10173035,0.92644769,0.206649944,0.539354861,51,182,2550,7.137254715,4,7.843137264,63.92092133,33.24764252,1184,0.464313716,0,0,2,1,2,50,1,50,14.49752903,87.12871552,0.5,0.25,0,0,53,191,2756,6.930333614,3,5.660377502,65.40362549,31.30914879,1282.5,0.465348333,456,16.54571915,11,279,5.13E-06,0.00013,290,0.0135,-7.92E-07,-0.000112,11,106338,165552,0.570821345,0.366652161,18020.51563,4.898982525,-3.70E-14,91.77120972,201.136795,0.150939494,0.330817103,49.78713226,0.939379871,0.144707441,0.605657339,0,4,86,4,0,1,0,14,1,4,0,0,1,11,21,1,11,14,18,1,2,4,10,19,14,11,18,51,18,0.41,14,36,4,21,0,11,1,72,2,11,2,1,70,9.363636364,1,5,1.818181818,1,8,1.636363636,1,1,0.230769231,0,0,0
18.20707893,0.867003739,0.176411554,0.19474332,13,9,156,5.769230843,6,46.15384674,9.060955048,49.5495491,73.5,0.471153855,28,17.94871712,10,18,90,20,1,10,26.02965355,51.9736824,36,0.400000006,19.33333397,21.48148155,21,54,420,12.85714245,2,9.523809433,27.5123558,43.26424789,183,0.435714275,93.16666412,22.18253899,130,105,6.07E-05,4.90E-05,223,0.0104,-3.83E-07,-5.42E-05,130,107064,165318,0.566950619,0.367171139,2975.675781,0.808954895,-3.70E-14,111.4500427,114.6217194,0.183305994,0.188522562,18.84588242,0.897422969,0.125139058,0.209332019,9,7,631,7,0,1,1,93,2,10,1,3,2,51,201,6,51,92,95,1,5,7,41,203,92,57,97,364,141,0.55,66,238,7,146,0,50,2,89,2,0,10,2,13,3.901960784,1,12,3.490196078,1,12,1.980392157,1,3,0.568965517,0,0,0
14.10714149,0.881696343,0.280072749,0.109038696,14,32,182,17.58241844,1,7.142857075,32.7841835,49.13580322,75,0.412087917,17.5,9.615385056,3,3,6,50,1,33.33333206,9.719934464,70.23809814,1.5,0.25,0,0,16,62,240,25.83333397,1,6.25,33.60790634,43.22034073,89,0.370833337,16.86666679,7.027777672,6,25,2.80E-06,1.17E-05,30,0.0014,-1.99E-09,-2.82E-07,6,106597,165530,0.569434404,0.366700888,1267.023071,0.344447643,-3.70E-14,95.17752075,154.2534943,0.156541973,0.253706396,14.47790718,0.904869199,0.157513574,0.113540202,1,2,65,1,0,1,4,5,1,3,4,0,1,5,29,1,5,5,13,0,0,1,4,7,5,5,12,26,6,1.12,10,18,1,12,0,1,1,80,1,0,3,1,18,4.4,0,1,1,1,1,1,1,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,2.965403557,100,0,0,0,0,1,0,0,0,1,100,2.965403557,100,0,0,0,0,3,0,1.40E-06,0,3,0.00014,9.35E-12,1.32E-09,3,369056,165616,0.164473683,0.366510481,0,0,-3.70E-14,59.71001053,1,0.098207258,0.001644737,1,1,1,1,1,4,47,4,0,1,0,6,2,4,1,0,2,3,22,1,3,6,9,0,0,4,2,8,6,3,9,19,9,1.16,6,18,4,11,0,2,2,0,4,0,0,1,6,3.666666667,2,5,4,3,8,3.333333333,1,1,0.6,0,0,0
1.549999952,0.516666651,1.155056,0.099622279,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,66.66666412,1,33.33333206,23.55848503,68.09523773,1,0.166666672,0,0,3,4,6,66.66666412,1,33.33333206,23.55848503,68.09523773,1,0.166666672,0,0,8,0,3.73E-06,0,8,0.000373,-3.34E-10,-4.73E-08,8,369056,164905,0.164473683,0.368090719,0,0,-3.70E-14,96.2012558,1,0.158225745,0.001644737,2.933156967,0.977718949,0.357605606,0.053986382,0,5,58,1,0,1,0,4,1,5,0,0,1,4,22,1,4,4,10,0,3,1,4,13,4,4,10,28,7,0.79,8,17,1,12,0,4,1,50,3,0,2,1,3,1.5,1,6,2.25,1,1,1,1,0,0,0,0,0
