EffSize,Efficiency,Constraint,Hierarchy,Size(in),Ties(in),Pairs(in),Densit(in),nWeakC(in),pWeakC(in),2StepR(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),nWeakC(out),pWeakC(out),2StepR(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),nWeakC(un),pWeakC(un),2StepR(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),OutDeg,Indeg,nOutdeg,nIndeg,Degree,nDegree,Eigenvec,nEigenvec,Power,inFarness,outFarness,InClose,OutClose,Between,nBetweenness,Inforcent,OutdwReach,IndwReach,nOutdwReach,nIndwReach,EffSize(g),Efficiency(g),Constraint(g),Hierarchy(g),CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,label,defect
2,1,0.625,0.531004429,1,0,0,0,1,100,0.094161958,0,0,0,0,0,1,0,0,0,1,100,0.188323915,100,0,0,0,0,2,0,2,0,2,100,0.282485873,100,1,0.5,1,50,1,3,1.01E-06,3.02E-06,4,0.000402832,0,0,1,1127844,1127844,0.094161958,0.094161958,1,8.87E-05,0,2,2,0.001881468,0.001881468,2,1,0.625,0.531004429,0,1,4,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,3,0,0,1,0,0,1,1,3,3,0,0,1,3,1,2,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1,1,1,1,1,0,0,0,1,100,0.094161958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0.094161958,0,0,0,0,0,0,4,0,4.03E-06,4,0.000402832,0,0,0,1127844,1128906,0.094161958,0.094073378,0,0,0,1,2,0.000940734,0.001881468,1,1,1,1,0,1,4,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,3,0,0,1,1,0,1,1,3,3,0,0,1,3,1,2,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0.094161958,0,0,0,0,0,1,0,0,0,1,100,0.094161958,0,0,0,0,0,4,0,4.03E-06,0,4,0.000402832,0,0,4,1128906,1127844,0.094073378,0.094161958,0,0,0,2,1,0.001881468,0.000940734,1,1,1,1,0,2,19,1,0,1,0,4,1,2,0,0,1,4,0,1,4,4,7,0,1,1,4,3,4,4,7,14,3,0,5,10,1,5,0,4,1,25,1,0,1,1,1,0.75,0,2,1.5,1,1,1,1,0,0,0,0,0
2,1,0.942906499,0.989420056,2,0,2,0,2,100,0.282485873,100,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,100,0.282485873,100,1,0.5,0,0,0,34,0,3.42E-05,34,0.003424071,0,0,0,1125721,1128906,0.094339542,0.094073378,0,0,0,1,3.5,0.000940734,0.003292568,2,1,0.942906499,0.989420056,0,2,10,1,1,1,0,2,1,2,1,0,1,2,0,2,2,2,5,0,0,1,1,1,2,2,5,9,1,0,1,6,1,3,0,1,1,0,1,1,1,1,16,8.5,1,2,1.5,1,1,1,1,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0.188323915,100,0,0,0,0,1,0,0,0,1,100,0.188323915,100,0,0,0,0,3,0,3.02E-06,0,3,0.000302124,0,0,3,1128906,1126783,0.094073378,0.094250627,0,0,0,2.5,1,0.002351834,0.000940734,1,1,1,1,0,3,9,1,0,1,0,2,1,3,2,0,1,2,0,1,2,2,4,0,0,1,2,2,2,2,4,8,2,0,1,6,1,3,0,0,1,0,1,0,1,1,2,1.5,1,2,2,2,1,1,1,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0.188323915,100,0,0,0,0,1,0,0,0,1,100,0.188323915,100,0,0,0,0,33,0,3.32E-05,0,33,0.003323363,0,0,33,1128906,1127844,0.094073378,0.094161958,0,0,0,2,1,0.001881468,0.000940734,1,1,1,1,0,2,81,1,0,1,0,21,1,2,9,0,1,21,6,1,21,21,25,0,1,1,21,20,21,21,25,67,20,0.09,8,45,1,23,0,12,1,76,1,0,1,1,2,1,0,3,2.19047619,1,1,1,1,0,0,0,0,0
1,1,1,1,1,0,0,0,1,100,0.094161958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0.094161958,0,0,0,0,0,0,24,0,2.42E-05,24,0.002416991,0,0,0,1127844,1128906,0.094161958,0.094073378,0,0,0,1,2,0.000940734,0.001881468,1,1,1,1,0,1,26,1,0,1,0,22,1,1,0,0,1,22,0,1,22,22,24,0,0,1,22,0,22,22,24,24,0,0,2,24,1,23,0,22,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0.094161958,0,0,0,0,0,1,0,0,0,1,100,0.094161958,0,0,0,0,0,24,0,2.42E-05,0,24,0.002416991,0,0,24,1128906,1127844,0.094073378,0.094161958,0,0,0,2,1,0.001881468,0.000940734,1,1,1,1,0,3,96,1,0,1,0,23,1,3,0,0,1,23,0,1,23,23,26,0,1,1,23,23,23,23,26,72,23,0,24,49,1,25,0,23,1,0,1,0,1,1,3,2,1,2,2,2,1,1,1,0,0,0,0,0
11.72097969,0.616893709,0.50421232,0.547523439,1,0,0,0,1,100,0.37664783,100,0,0,0,0,18,139,306,45.42483521,1,5.555555344,66.76082611,21.47834015,83.5,0.272875816,0,0,19,139,342,40.64327621,2,10.52631569,66.8549881,21.48260117,101.5,0.296783626,18,5.263157845,228,1,0.000229614,1.01E-06,229,0.023062127,0.022070179,3.121194601,228,180348,478076,0.588861525,0.222140417,1505,0.133566216,0,234.3161621,175.3475189,0.220429122,0.164955333,12.22288895,0.643309951,0.328301609,0.753435254,1,3,421,3,0,1,1,92,1,3,61,0,1,79,37,3,79,91,107,0,1,3,78,113,91,83,108,297,101,0.12,87,209,3,113,0,18,1,98,1,0,20,2,19,1.367088608,0,17,2.278481013,0,3,1.151898734,1,8,0.261904762,0,0,0
51.08439255,0.896217406,0.270325094,0.546138346,57,613,3192,19.20425987,2,3.508771896,71.75141144,20.83675194,1289.5,0.403978705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,613,3192,19.20425987,2,3.508771896,71.75141144,20.83675194,1289.5,0.403978705,0,0,0,816,0,0.000821777,816,0.082177706,0.048210461,6.817988873,0,174609,1128906,0.608216047,0.094073378,0,0,0,1,418.3807678,0.000940734,0.393584907,51.86886597,0.909980059,0.16115585,0.59183377,0,3,16,3,0,3,0,5,3,3,1,0,3,1,0,1,3,5,4,0,3,3,3,6,5,5,3,13,5,0,3,8,3,5,0,2,3,77,1,0,0,1,4,1.333333333,0,2,1.333333333,1,3,1,0,1,0.6,0,0,0
1.238767624,0.412922561,1.45059073,0.314808875,3,3,6,50,1,33.33333206,57.25046921,78.85862732,1.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,50,1,33.33333206,57.25046921,78.85862732,1.5,0.25,0,0,0,19,0,1.91E-05,19,0.001913452,0.001425321,0.201570868,0,177031,1128906,0.599894941,0.094073378,0,0,0,1,368.6688538,0.000940734,0.346819252,2.430043697,0.810014546,0.736252606,0.900442719,0,1,39,1,0,1,0,1,1,1,0,0,1,1,34,1,1,1,3,0,0,1,1,0,1,1,3,4,0,8.5,1,3,1,2,0,1,1,0,0,2,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
6.516681194,0.592425585,0.628067374,0.364548862,3,3,6,50,1,33.33333206,29.94350243,88.82681274,1.5,0.25,0,0,9,40,72,55.55555725,1,11.11111069,65.44255829,34.45711517,16,0.222222224,7,9.722222328,11,54,110,49.09090805,1,9.090909004,65.63088226,33.76937866,28,0.25454545,10.41666698,9.469696999,62,11,6.24E-05,1.11E-05,66,0.006646726,0.003489104,0.493433863,62,178277,478150,0.595702171,0.22210604,897.4700317,0.079648949,0,221.7662354,323.5814209,0.208622992,0.304403961,7.171690464,0.651971877,0.315979093,0.512284875,0,3,260,2,0,1,0,36,1,3,0,0,1,35,61,1,35,36,81,18,1,2,17,41,36,35,46,158,40,0.39,41,86,2,49,0,35,1,25,5,0,2,1,7,1.571428571,0,6,1.885714286,0,2,1.028571429,1,1,0.081081081,0,0,0
8.093812943,0.73580116,0.473654181,0.245460063,0,0,0,0,0,0,0,0,0,0,0,0,11,47,110,42.72727203,1,9.090909004,67.04331207,26.71669769,31.5,0.286363631,0,0,11,47,110,42.72727203,1,9.090909004,67.04331207,26.71669769,31.5,0.286363631,0,0,82,0,8.26E-05,0,82,0.008258054,0.004917655,0.695461392,82,1128906,470728,0.094073378,0.225607991,0,0,0,226.4662933,1,0.213044494,0.000940734,8.707068443,0.79155165,0.184580564,0.271512419,8,6,434,5,0,1,0,71,2,7,6,0,2,41,55,8,41,68,124,0,18,7,33,181,68,45,114,337,140,0.16,42,254,5,183,0,35,2,87,2,2,10,2,8,2.268292683,0,17,3.487804878,0,8,1.780487805,1,3,0.58,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0.188323915,100,0,0,0,0,1,0,0,0,1,100,0.188323915,100,0,0,0,0,18,0,1.81E-05,0,18,0.001812744,1.04E-10,1.47E-08,18,1128906,1127844,0.094073378,0.094161958,0,0,0,2,1,0.001881468,0.000940734,1,1,1,1,0,10,62,4,0,1,0,5,3,10,1,0,3,2,31,1,2,5,11,0,0,4,2,15,5,2,11,28,11,1.11,4,22,4,16,0,1,3,0,2,0,1,1,5,3,1,14,7.5,1,6,3.5,1,1,0.75,0,0,0
2,1,0.764462829,0.834923923,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,100,1.789077163,100,1,0.5,0,0,2,0,2,0,2,100,1.789077163,100,1,0.5,0,0,22,0,2.22E-05,0,22,0.002215575,2.91E-06,0.000411623,22,1128906,476662,0.094073378,0.222799391,0,0,0,161.5520935,1,0.151977509,0.000940734,2,1,0.764462829,0.834923923,1,19,156,14,0,2,0,30,5,19,2,0,5,5,32,2,5,27,27,1,3,14,3,69,27,10,28,113,57,0.28,12,85,14,56,0,3,6,83,2,0,4,2,6,2.8,1,15,7.4,1,66,19.4,1,5,2.5,0,0,0
2,1,0.500365257,0.002105568,2,0,2,0,2,100,0.282485873,100,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,100,0.282485873,100,1,0.5,0,0,0,37,0,3.73E-05,37,0.003726195,1.79E-08,2.53E-06,0,1126782,1128906,0.094250709,0.094073378,0,0,0,1,3,0.000940734,0.002822201,2,1,0.500365257,0.002105568,0,9,122,13,0,2,4,20,3,9,0,0,2,7,32,2,7,14,22,0,6,14,7,51,19,16,23,82,39,0.39,10,62,8,46,0,7,3,75,1,2,0,1,4,2.857142857,2,13,2.714285714,1,24,4.285714286,1,4,1.2,0,0,0
14.04122829,0.825954616,0.465785146,0.517917693,3,0,6,0,3,100,2.165724993,95.83333588,3,0.5,0,0,14,51,182,28.02197838,3,21.4285717,67.13747406,29.37783241,65.5,0.359890103,0,0,17,60,272,22.05882263,3,17.64705849,67.41996002,29.21256638,106,0.389705896,27.41666603,10.0796566,131,15,0.000131927,1.51E-05,146,0.014703365,0.00300055,0.424341828,131,179618,478172,0.591254771,0.222095817,903.7908325,0.080209911,0,223.0663757,209.1637726,0.209846079,0.19676742,14.29222202,0.840718925,0.311313301,0.683650851,3,17,435,27,2,2,0,84,5,21,1,2,5,16,86,3,16,73,64,1,4,29,10,209,73,31,65,307,157,0.28,42,222,27,151,1,15,5,62,1,0,15,2,9,3.4375,0,51,8.125,1,1024,73.5625,1,6,1.45,0,1,1
10.8129406,0.720862746,0.44226262,0.298079967,13,52,156,33.33333206,1,7.692307472,44.25611877,39.16666794,52,0.333333343,3.333333254,2.136752129,4,11,12,91.66666412,1,25,64.97174835,42.20183563,0.5,0.041666668,0,0,15,90,210,42.8571434,1,6.666666508,68.73822784,31.09029007,60,0.285714298,1.799999952,0.857142866,21,54,2.11E-05,5.44E-05,68,0.006848142,0.003076498,0.435082495,21,178138,478168,0.596167028,0.22209768,29.22555351,0.002593718,0,217.4328918,347.6315918,0.204546466,0.327028781,11.26112461,0.750741661,0.186434552,0.310523689,0,3,76,1,0,1,1,6,1,4,0,1,1,6,37,1,6,6,13,0,1,1,6,10,6,6,12,28,8,1.32,12,20,1,13,0,6,1,75,5,0,1,1,12,4.333333333,0,4,2,1,1,1,1,0,0,0,0,0
13.11452484,0.771442652,0.328487664,0.244695261,3,4,6,66.66666412,1,33.33333206,55.64971924,87.16814423,1,0.166666672,0,0,15,105,210,50,1,6.666666508,66.19585419,23.55898094,52.5,0.25,1.676190495,0.798185945,17,118,272,43.38235474,1,5.882352829,66.29001617,22.91666603,77,0.283088237,11.43571472,4.204306602,43,15,4.33E-05,1.51E-05,57,0.005740355,0.002607533,0.368760824,43,178091,478104,0.596324325,0.222127408,1720.215088,0.152666196,0,230.8496246,368.3355103,0.217168033,0.346505642,13.52602673,0.795648634,0.150808111,0.267790616,0,12,150,8,0,2,1,21,3,13,1,0,3,7,31,1,7,19,45,0,2,10,7,62,19,12,46,106,39,0.29,13,85,8,65,0,6,3,57,4,0,9,1,6,3.285714286,1,14,6,1,36,6.714285714,1,3,1.444444444,0,1,1
4.089140892,0.681523502,0.981693625,0.510777652,6,13,30,43.33333206,1,16.66666603,59.22787094,79.31903839,8.5,0.283333331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,30,43.33333206,1,16.66666603,59.22787094,79.31903839,8.5,0.283333331,0,0,0,61,0,6.14E-05,61,0.006143187,0.004175636,0.590524197,0,176994,1128906,0.600020349,0.094073378,0,0,0,1,375.0521851,0.000940734,0.352824271,4.179415226,0.696569264,0.661093414,0.903631032,0,1,63,1,5,1,0,20,1,1,0,0,1,20,31,4,20,20,15,0,5,1,15,20,20,20,27,31,20,1,2,47,1,31,0,20,1,100,1,3,0,2,4,0.75,0,2,1.3,1,1,1,1,0,0,0,0,0
574.3461914,0.973468125,0.066781014,0.637886107,557,4576,309692,1.477597117,3,0.53859967,88.51223755,7.502593994,152558,0.492612004,78455.9375,25.33353806,124,1199,15252,7.861264229,2,1.612903237,74.76459503,12.33302307,7026.5,0.460693687,9190.40625,60.25705338,590,5706,347510,1.641967177,1,0.169491529,89.17137146,6.822766781,170902,0.491790175,138449.5469,39.84045029,1475,10079,0.001485443,0.010150357,10932,1.100939631,0.267675847,37.85507965,1475,177198,477676,0.599329591,0.222326428,291792.6563,25.89610481,0,325.0334167,681.8638916,0.30576992,0.641452372,575.0010986,0.974578142,0.052454613,0.610858023,25,5,3935,40,55,1,3,750,2,6,12,0,2,471,575,8,471,718,827,0,187,40,391,1407,718,497,804,2760,1163,0.21,612,1967,40,1239,0,459,2,100,2,4,136,2,799,13.81528662,0,62,2.923566879,0,999999999,2123145.07,1,5,0.261954262,0,11,1
17.0462513,0.631342649,0.329449505,0.372301698,3,3,6,50,1,33.33333206,11.39359665,64.36170197,1.5,0.25,0,0,25,245,600,40.83333206,1,4,70.33898163,18.50383949,177.5,0.295833319,1.033333302,0.172222227,27,292,702,41.59543991,1,3.703703642,70.33898163,18.00867844,205,0.292022794,2.575000048,0.36680913,548,5,0.00055188,5.04E-06,552,0.055590805,0.051633887,7.302134514,548,178741,478079,0.594155788,0.222139016,5.97291708,0.000530086,0,238.4329834,272.3339233,0.224301964,0.256193727,17.20467758,0.63721025,0.211297229,0.486983627,6,9,669,14,0,2,0,126,3,11,41,0,3,48,44,3,48,123,162,0,6,15,42,298,123,77,132,501,237,0.09,126,369,14,253,1,7,3,66,1,0,22,2,21,4.708333333,0,30,6.791666667,1,256,8.0625,1,5,0.980769231,0,0,0
