EffSize,Efficiency,Constraint,Hierarchy,Size(in),Ties(in),Pairs(in),Densit(in),nWeakC(in),pWeakC(in),2StepR(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),nWeakC(out),pWeakC(out),2StepR(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),nWeakC(un),pWeakC(un),2StepR(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),OutDeg,Indeg,nOutdeg,nIndeg,Degree,nDegree,Eigenvec,nEigenvec,Power,inFarness,outFarness,InClose,OutClose,Between,nBetweenness,Inforcent,OutdwReach,IndwReach,nOutdwReach,nIndwReach,EffSize(g),Efficiency(g),Constraint(g),Hierarchy(g),CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,label,defect
4.801587105,0.800264537,0.542889833,0.18044062,1,0,0,0,1,100,0.588865101,100,0,0,0,0,5,4,20,20,2,40,1.713062048,49.23077011,8,0.400000006,0,0,6,6,30,20,2,33.33333206,1.820128441,44.73684311,12,0.400000006,3,10,20,1,2.51E-05,1.25E-06,20,2.51E-05,2.33E-07,3.29E-05,19,3487557,2519716,0.053561848,0.074135341,14.9852457,0.000429678,-3.77E-14,83.91921234,2.5,0.044900596,0.001337614,5.033175945,0.838862658,0.329385519,0.305752248,0,13,183,7,0,2,0,19,3,23,0,7,3,5,55,1,5,17,33,3,3,9,2,70,17,9,35,106,32.00 ,0.52,22,67,7,52,1,5,4,73,3,0,3,1,5,2.8,1,13,7.8,1,9,4,1,4,2.142857143,0,0,0
4.888888836,0.814814806,0.425610095,0.165599987,2,1,2,50,1,50,0.588865101,84.61538696,0.5,0.25,0,0,4,3,12,25,2,50,1.498929381,56,4.5,0.375,0,0,6,6,30,20,2,33.33333206,1.605995774,47.61904907,12,0.400000006,6,20,15,1,1.88E-05,1.25E-06,27,3.39E-05,3.53E-07,4.99E-05,24,3485689,2519717,0.053590551,0.074135311,534.9852295,0.015339833,-3.77E-14,83.41919708,3.5,0.044633064,0.001872659,5.177658558,0.862943113,0.289377093,0.206611037,0,28,228,18,0,4,1,25,7,42,0,10,7,3,49,1,3,22,39,3,4,21,0,122,22,13,36,158,50.00 ,0.31,21,86,18,64,3,3,8,46,3,1,2,1,7,4.333333333,1,15,7.666666667,1,22,8.666666667,1,2,1.6,0,0,0
8.816902161,0.8015365,0.424270391,0.325067192,1,0,0,0,1,100,0.267665952,100,0,0,0,0,10,12,90,13.33333302,2,20,1.338329792,39.68254089,39,0.433333337,0,0,11,15,110,13.63636398,1,9.090909004,1.391862988,38.23529434,47.5,0.431818187,7,6.363636494,5,19,6.27E-06,2.38E-05,27,3.39E-05,8.78E-07,0.000124,23,3489424,2501229,0.053533189,0.074683286,525,0.015053522,-3.77E-14,134.1282806,2,0.07176473,0.001070091,9.124995232,0.829545021,0.311500639,0.330022514,0,10,134,10,0,1,0,19,3,13,1,2,3,7,35,1,7,19,21,2,2,10,5,55,19,7,21,84,31.00 ,0.42,15,52,10,34,0,6,3,64,2,0,9,1,3,1.571428571,1,7,2.857142857,1,10,2.428571429,1,2,0.777777778,0,0,0
3.214285612,0.803571403,0.581597388,0.278369009,1,0,0,0,1,100,0.588865101,100,0,0,0,0,3,1,6,16.66666603,2,66.66666412,1.391862988,68.42105103,2.5,0.416666657,0,0,4,2,12,16.66666603,2,50,1.498929381,57.1428566,5,0.416666657,2,16.66666603,13,3,1.63E-05,3.76E-06,21,2.63E-05,2.66E-07,3.76E-05,20,3487557,2519720,0.053561848,0.074135222,12.9852457,0.000372331,-3.77E-14,82.58585358,2.5,0.044187188,0.001337614,3.549986124,0.887496531,0.391305327,0.29024896,0,16,168,8,0,2,0,14,4,27,0,8,4,4,51,1,4,14,26,4,2,8,0,63,14,9,26,97,34.00 ,0.53,20,60,8,46,2,4,4,62,3,0,2,1,3,2,1,14,7.25,1,8,3.5,1,4,2.5,0,1,1
3.977430582,0.795486093,0.615211606,0.244458184,1,0,0,0,1,100,0.588865101,100,0,0,0,0,4,2,12,16.66666603,2,50,13.27623081,84.0677948,5,0.416666657,0,0,5,4,20,20,2,40,13.38329792,81.69934845,8,0.400000006,2,10,8,6,1.00E-05,7.52E-06,16,2.01E-05,0.000156524,0.022135871,15,3487557,2553063,0.053561848,0.073167019,836.9719238,0.02399881,-3.77E-14,152.5069122,2.5,0.081598133,0.001337614,4.141224861,0.828244984,0.361393809,0.460290521,0,10,177,5,0,2,1,14,2,16,0,5,2,7,54,2,7,14,26,3,3,5,4,67,14,11,26,104,30.00 ,0.52,21,56,5,40,1,7,2,75,2,0,3,2,4,2,0,7,3.142857143,1,6,2.285714286,1,4,1.4,0,0,0
6.611645222,0.826455653,0.456984878,0.291956723,7,4,42,9.523809433,4,57.1428566,1.284796596,58.53658676,19,0.452380955,0,0,1,0,0,0,1,100,0.802997887,100,0,0,0,0,8,8,56,14.28571415,2,25,1.338329792,44.6428566,24,0.428571433,3,5.357142925,5,9,6.27E-06,1.13E-05,24,3.01E-05,1.10E-06,0.000155,5,3452083,3489424,0.054112256,0.053533189,3,8.60E-05,-3.77E-14,2,14.25,0.001070091,0.007624398,6.611645222,0.826455653,0.327729493,0.275119066,0,3,45,1,0,1,0,2,1,9,0,5,1,2,27,1,2,2,9,1,1,1,1,3,2,2,9,14,2.00 ,1.93,4,11,1,8,0,2,1,50,1,6,0,2,7,6.5,6,3,2.5,2,1,1,1,4,0.8,0,0,0
5,1,0.2109375,0.061242543,1,0,0,0,1,100,0.481798708,100,0,0,0,0,4,0,12,0,4,100,15.36402607,74.35233307,6,0.5,0,0,5,0,20,0,5,100,15.73875809,74.43038177,10,0.5,4,20,2,14,2.51E-06,1.76E-05,16,2.01E-05,0.000307541,0.043492824,13,3468902,2558283,0.053849891,0.073017724,102.636795,0.002942943,-3.77E-14,97.46221161,5.616666794,0.052146714,0.003005172,5,1,0.2109375,0.061242543,0,5,164,4,0,1,0,12,1,12,0,6,1,9,78,1,9,12,31,3,2,4,6,26,12,9,32,64,19.00 ,1.22,22,51,4,39,0,9,1,61,2,0,3,1,4,1.888888889,1,10,3.444444444,1,8,1.777777778,1,1,0.272727273,0,0,0
1.96938777,0.492346942,0.845233321,0.085373834,2,0,2,0,2,100,1.07066381,76.92308044,1,0.5,0,0,2,1,2,50,1,50,0.802997887,78.94736481,0.5,0.25,0,0,4,5,12,41.66666794,1,25,1.231263399,51.11111069,3.5,0.291666657,0,0,4,5,5.01E-06,6.27E-06,14,1.76E-05,6.56E-07,9.27E-05,8,3468890,3487556,0.053850077,0.053561863,0,0,-3.77E-14,3,7.416666985,0.001605136,0.003968254,2.581238031,0.645309508,0.544204533,0.05994359,0,9,84,6,0,2,0,9,3,18,0,8,3,3,40,1,3,8,12,1,0,7,2,16,8,7,14,35,13.00 ,1.14,9,27,6,20,1,3,3,0,2,0,0,1,4,2.333333333,1,11,5,2,9,3.666666667,1,3,1.8,0,0,0
3.069780111,0.511630058,0.839205921,0.406734228,3,2,6,33.33333206,1,33.33333206,1.498929381,82.35294342,2,0.333333343,0,0,3,2,6,33.33333206,1,33.33333206,0.963597417,69.2307663,2,0.333333343,0,0,6,9,30,30,1,16.66666603,1.605995774,50,10.5,0.349999994,4,13.33333302,88,8,0.000110326,1.00E-05,14,1.76E-05,3.50E-06,0.000495,5,3467023,3485688,0.053879078,0.05359057,5.5,0.000157704,-3.77E-14,4,8.25,0.002140182,0.004414125,3.514567852,0.585761309,0.570736706,0.491816819,0,9,157,5,0,1,1,13,2,21,0,9,2,5,65,1,5,12,36,3,2,6,2,33,12,5,39,73,24.00 ,0.89,19,63,5,52,2,5,3,66,2,0,1,1,6,3.8,2,14,6.8,3,5,2.4,1,3,1.571428571,0,0,0
1.202438235,0.400812745,1.017517924,0.441087782,2,1,2,50,1,50,0.91006422,73.91304016,0.5,0.25,0,0,1,0,0,0,1,100,0.428265512,100,0,0,0,0,3,3,6,50,1,33.33333206,1.07066381,64.51612854,1.5,0.25,0,0,2,3,2.51E-06,3.76E-06,16,2.01E-05,3.42E-07,4.84E-05,2,3465159,3487557,0.053908061,0.053561848,0,0,-3.77E-14,2.5,8,0.001337614,0.004280364,1.374313235,0.458104402,0.797927141,0.746872783,0,5,176,6,0,1,2,16,2,14,0,7,2,9,83,1,9,14,35,3,1,8,6,32,14,9,36,70,21.00 ,1.19,23,57,6,43,1,9,2,81,2,0,0,1,8,2.444444444,1,10,3.111111111,1,8,1.777777778,1,2,0.545454545,0,0,0
2.517460346,0.629365087,0.901787817,0.228965864,1,0,0,0,1,100,0.91006422,100,0,0,0,0,3,2,6,33.33333206,1,33.33333206,0.91006422,68,2,0.333333343,0,0,4,4,12,33.33333206,1,25,1.124197006,50,4,0.333333343,1,8.333333015,6,17,7.52E-06,2.13E-05,9,1.13E-05,1.40E-07,1.99E-05,4,3474492,3481954,0.053763255,0.05364804,4.5,0.00012903,-3.77E-14,5,5.416666985,0.002675227,0.002898163,2.598087072,0.649521768,0.535004973,0.418403715,0,10,144,7,0,3,0,16,3,22,0,10,3,5,66,1,5,14,22,4,0,8,1,35,14,13,24,64,21.00 ,1.03,14,45,7,33,1,5,3,0,3,0,1,1,3,2.6,2,13,6.4,2,7,2.8,1,4,2.142857143,0,0,0
11.25216007,0.865550756,0.333507031,0.523253024,2,0,2,0,2,100,1.07066381,76.92308044,1,0.5,1,50,12,9,132,6.818181992,3,25,19.64668083,73.84305573,61.5,0.465909094,10,7.575757504,13,11,156,7.051281929,3,23.07692337,19.75374794,71.78988647,72.5,0.464743584,20,12.82051277,0,43,0,5.39E-05,93,0.000117,0.002152166,0.304362237,88,3470757,2535519,0.053821113,0.073673278,4268.146484,0.122382164,-3.77E-14,116.3803711,6.916666985,0.06226879,0.003700731,12.60795116,0.969842434,0.233030871,0.601453662,0,12,333,8,0,1,0,37,3,23,0,7,3,12,111,1,12,35,62,11,0,8,1,111,35,12,64,180,82.00 ,0.62,42,146,8,114,2,12,3,0,2,0,10,1,9,2.75,1,18,7.75,2,48,6.25,1,3,1.5,0,0,0
1,0.5,1.302947998,0.016939374,1,0,0,0,1,100,0.91006422,100,0,0,0,0,1,0,0,0,1,100,0.428265512,100,0,0,0,0,2,1,2,50,1,50,1.07066381,80,0.5,0.25,0,0,5,4,6.27E-06,5.01E-06,5,6.27E-06,8.03E-08,1.14E-05,2,3474492,3487557,0.053763255,0.053561848,0,0,-3.77E-14,2.5,5.416666985,0.001337614,0.002898163,1.396923065,0.698461533,0.626488924,0.13053216,0,4,124,3,0,1,0,9,1,11,0,6,1,7,59,1,7,9,26,2,2,3,5,18,9,7,27,50,14.00 ,1.18,15,41,3,32,0,7,1,64,2,0,0,1,3,1.714285714,1,9,3.571428571,1,4,1.428571429,1,1,0.333333333,0,0,0
2.452173948,0.613043487,0.712506771,0.065887786,3,2,6,33.33333206,1,33.33333206,1.07066381,66.66666412,2,0.333333343,0,0,1,0,0,0,1,100,0.802997887,100,0,0,0,0,4,5,12,41.66666794,1,25,1.231263399,51.11111069,3.5,0.291666657,0,0,5,2,6.27E-06,2.51E-06,23,2.88E-05,9.68E-07,0.000137,6,3467022,3489424,0.053879093,0.053533189,0,0,-3.77E-14,2,8.416666985,0.001070091,0.004503299,2.937602758,0.73440069,0.441677123,0.052010536,0,6,124,5,0,1,0,12,2,14,0,7,2,6,58,1,6,11,21,2,2,6,4,21,11,6,23,51,17.00 ,1.14,15,40,5,30,1,6,2,41,1,1,0,2,7,4,2,9,4.333333333,2,7,2.166666667,1,2,0.875,0,0,0
11.81890392,0.787926912,0.317549378,0.309369653,15,26,210,12.38095284,1,6.666666508,1.820128441,36.17021179,92,0.438095242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,26,210,12.38095284,1,6.666666508,1.820128441,36.17021179,92,0.438095242,0,0,1,8,1.25E-06,1.00E-05,43,5.39E-05,4.39E-06,0.00062,0,3442737,3491292,0.054259155,0.053504549,0,0,-3.77E-14,1,21.16666794,0.000535045,0.01132513,12.00546169,0.800364077,0.269440174,0.325500607,0,1,41,1,2,1,0,2,1,7,0,6,1,2,28,1,2,2,7,0,1,1,0,1,2,2,7,8,0.00 ,3.5,5,7,1,6,0,2,1,100,0,4,0,0,10,8.5,7,1,1,1,1,1,1,0,0,0,0,0
3.288888931,0.822222233,0.589527667,0.151718244,2,0,2,0,2,100,0.321199149,85.7142868,1,0.5,0,0,2,1,2,50,1,50,0.963597417,78.26087189,0.5,0.25,0,0,4,2,12,16.66666603,2,50,1.017130613,63.33333206,5,0.416666657,3,25,3,6,3.76E-06,7.52E-06,9,1.13E-05,1.94E-08,2.74E-06,5,3470765,3487556,0.053820986,0.053561863,1.5,4.30E-05,-3.77E-14,3,5.866666794,0.001605136,0.003138934,3.544444323,0.886111081,0.330176771,0.059708621,0,7,138,4,0,1,1,13,2,17,0,9,2,6,70,1,6,12,23,5,0,5,1,27,12,6,25,53,17.00 ,1.32,15,42,4,32,1,6,2,66,2,1,0,1,3,2.333333333,1,12,4.666666667,1,5,2.166666667,1,2,1,0,0,0
1.585714221,0.792857111,0.819161057,0.278071821,1,0,0,0,1,100,0.695931494,100,0,0,0,0,1,0,0,0,1,100,0.802997887,100,0,0,0,0,2,1,2,50,1,50,1.231263399,82.14286041,0.5,0.25,0,0,4,5,5.01E-06,6.27E-06,7,8.78E-06,6.65E-06,0.00094,5,3468900,3489424,0.053849924,0.053533189,0,0,-3.77E-14,2,5.699999809,0.001070091,0.003049759,1.952123523,0.976061761,0.605865419,0.388012171,0,3,81,2,0,1,0,6,1,10,0,6,1,5,47,1,5,6,12,3,1,2,2,7,6,5,13,24,6.00 ,1.96,10,19,2,14,0,5,1,40,1,1,0,2,3,2,1,6,3,1,2,1.2,1,1,0.428571429,0,0,0
2.088888884,0.696296275,0.97970283,0.096214511,2,0,2,0,2,100,1.07066381,76.92308044,1,0.5,0,0,1,0,0,0,1,100,0.802997887,100,0,0,0,0,3,2,6,33.33333206,1,33.33333206,1.231263399,56.09756088,2,0.333333343,0,0,5,4,6.27E-06,5.01E-06,9,1.13E-05,6.91E-07,9.78E-05,1,3468890,3489424,0.053850077,0.053533189,0,0,-3.77E-14,2,7.416666985,0.001070091,0.003968254,2.213629007,0.737876356,0.492041737,0.279550284,0,3,55,1,0,1,0,3,1,9,0,6,1,3,36,1,3,3,7,0,1,1,3,3,3,3,7,14,3.00 ,2.57,5,10,1,6,0,3,1,0,1,0,0,2,4,2,1,2,1.333333333,1,1,1,1,0,0,0,0,0
3.155555487,0.788888872,0.791249573,0.187265888,2,0,2,0,2,100,1.07066381,76.92308044,1,0.5,0,0,2,1,2,50,1,50,0.856531024,84.21052551,0.5,0.25,0,0,4,3,12,25,1,25,1.231263399,51.11111069,4.5,0.375,2,16.66666603,1,6,1.25E-06,7.52E-06,9,1.13E-05,6.40E-07,9.05E-05,3,3468890,3485689,0.053850077,0.053590551,7.777777672,0.000223015,-3.77E-14,3.5,7.416666985,0.001872659,0.003968254,3.317332745,0.829333186,0.344700783,0.071042761,0,8,72,2,0,1,0,8,2,16,0,7,2,3,39,1,3,5,11,2,0,5,1,16,5,3,11,27,10.00 ,1.44,6,21,2,15,1,3,3,0,3,0,0,1,3,1.666666667,1,5,3.666666667,2,2,1.666666667,1,1,0.8,0,1,1
3,1,0.407407433,0.342903882,1,0,0,0,1,100,0.91006422,100,0,0,0,0,2,0,2,0,2,100,0.321199149,75,1,0.5,0,0,3,0,6,0,3,100,1.017130613,76,3,0.5,2,33.33333206,19,71,2.38E-05,8.90E-05,9,1.13E-05,1.28E-07,1.81E-05,4,3474492,3483822,0.053763255,0.053619273,8.722222328,0.000250096,-3.77E-14,4,5.416666985,0.002140182,0.002898163,3,1,0.407407433,0.342903882,0,9,78,2,0,1,0,6,2,18,0,10,2,3,47,1,3,5,11,2,0,3,1,19,5,3,11,30,13.00 ,1.57,6,24,2,18,1,3,2,0,3,0,1,1,3,2,1,4,3,2,2,1.666666667,1,1,0.8,0,1,1
3.288888931,0.822222233,0.589527667,0.151718244,2,0,2,0,2,100,0.321199149,85.7142868,1,0.5,0,0,2,1,2,50,1,50,0.963597417,78.26087189,0.5,0.25,0,0,4,2,12,16.66666603,2,50,1.017130613,63.33333206,5,0.416666657,3,25,0,20,0,2.51E-05,9,1.13E-05,2.09E-08,2.96E-06,5,3465166,3487556,0.053907949,0.053561863,2,5.73E-05,-3.77E-14,3,7.033333302,0.001605136,0.003763153,3.514814854,0.878703713,0.330176741,0.059708692,0,4,78,3,0,1,0,6,2,12,0,7,2,4,45,1,4,6,11,3,0,3,1,9,6,4,12,23,6.00 ,1.96,10,18,3,14,1,4,2,0,2,2,0,1,3,1.75,1,8,3,1,3,1.5,1,2,1,0,0,0
2.142857075,0.714285731,0.927530229,0.28670907,2,1,2,50,1,50,0.642398298,75,0.5,0.25,0,0,1,0,0,0,1,100,0.107066378,100,0,0,0,0,3,1,6,16.66666603,2,66.66666412,0.695931494,72.22222137,2.5,0.416666657,2,33.33333206,23,57,2.88E-05,7.15E-05,7,8.78E-06,4.86E-09,6.87E-07,1,3487556,3489424,0.053561863,0.053533189,1,2.87E-05,-3.77E-14,2,3,0.001070091,0.001605136,2.380952358,0.793650806,0.589065254,0.263620913,0,6,262,7,0,1,0,38,2,11,0,4,2,18,103,1,18,38,41,0,2,7,18,73,38,18,50,137,62.00 ,0.75,23,112,7,80,0,18,2,61,1,0,0,2,3,2.277777778,1,11,3.833333333,0,7,2.111111111,1,2,0.904761905,0,2,1
